bus_i,kV,Type,Import,Lat,Lon
5621,66,'AddedNode',' ',33.85960768,-117.8924773
5622,66,'AddedNode',' ',33.87154541,-117.8797807
5623,66,'AddedNode',' ',33.85957177,-117.8895794
5624,66,'AddedNode',' ',33.87828638,-117.886658
5625,66,'AddedNode',' ',33.76642845,-117.9896083
5626,66,'AddedNode',' ',33.78829395,-117.9842379
5627,66,'AddedNode',' ',33.76679683,-117.9809555
5628,66,'AddedNode',' ',33.76605819,-117.9790108
5629,66,'AddedNode',' ',33.73743863,-117.9805616
5630,66,'AddedNode',' ',33.71757802,-117.9783167
5631,66,'AddedNode',' ',33.75338301,-118.0371607
5632,66,'AddedNode',' ',33.71757105,-117.9804362
5633,66,'AddedNode',' ',33.73751453,-117.9989622
5634,66,'AddedNode',' ',33.76502558,-117.9289523
5635,66,'AddedNode',' ',33.69410186,-117.9456255
5636,66,'AddedNode',' ',33.68960806,-117.9455238
5637,66,'AddedNode',' ',33.65483363,-117.9513485
5638,66,'AddedNode',' ',33.65363498,-117.951514
5639,66,'AddedNode',' ',33.64327898,-117.9546049
5640,66,'AddedNode',' ',33.63623423,-117.9361557
5641,66,'AddedNode',' ',33.6524293,-117.9442653
5642,66,'AddedNode',' ',33.65722624,-117.9077756
5643,66,'AddedNode',' ',33.63635422,-117.9274743
5644,66,'AddedNode',' ',33.63012632,-117.924813
5645,66,'AddedNode',' ',33.63229725,-117.9270966
5646,66,'AddedNode',' ',33.68325742,-117.9454319
5647,66,'AddedNode',' ',33.67953143,-117.9537772
5648,66,'AddedNode',' ',33.71475077,-117.9209307
5649,66,'AddedNode',' ',33.71265007,-117.8839667
5650,66,'AddedNode',' ',33.71605239,-117.8851719
5651,66,'AddedNode',' ',33.71270975,-117.8852343
5652,66,'AddedNode',' ',33.7037379,-117.8852962
5653,66,'AddedNode',' ',33.63544628,-117.9361406
5654,66,'AddedNode',' ',33.63206994,-117.927301
5655,66,'AddedNode',' ',33.69623803,-117.9041007
5656,66,'AddedNode',' ',33.70014689,-117.8768461
5657,66,'AddedNode',' ',33.71576586,-117.8441422
5658,66,'AddedNode',' ',33.70733903,-117.8767459
5659,66,'AddedNode',' ',33.69405435,-117.8543789
5660,66,'AddedNode',' ',33.69320659,-117.865807
5661,66,'AddedNode',' ',33.64322864,-117.9557825
5662,66,'AddedNode',' ',33.6468015,-117.9769723
5663,66,'AddedNode',' ',33.6548369,-117.9534334
5664,66,'AddedNode',' ',33.68327785,-117.9538374
5665,66,'AddedNode',' ',33.65044492,-117.9537499
5666,66,'AddedNode',' ',33.67229525,-117.9463598
5667,66,'AddedNode',' ',33.70176547,-117.9292478
5668,66,'AddedNode',' ',33.68647052,-117.9393585
5669,66,'AddedNode',' ',33.68705355,-117.9127836
5670,66,'AddedNode',' ',33.65045494,-117.952435
5671,66,'AddedNode',' ',33.71608664,-117.8537213
5672,66,'AddedNode',' ',33.74540957,-117.9026973
5673,66,'AddedNode',' ',33.74862464,-117.9027578
5674,66,'AddedNode',' ',33.74867875,-117.9046524
5675,66,'AddedNode',' ',33.74540667,-117.9015495
5676,66,'AddedNode',' ',33.74540379,-117.9024719
5677,66,'AddedNode',' ',33.74876721,-117.9289512
5678,66,'AddedNode',' ',33.75916555,-118.0294503
5679,66,'AddedNode',' ',33.83020159,-118.1252866
5680,66,'AddedNode',' ',33.75944711,-118.0916171
5681,66,'AddedNode',' ',33.76153065,-118.0984496
5682,66,'AddedNode',' ',33.77188211,-118.098401
5683,66,'AddedNode',' ',33.81027138,-118.0745403
5684,66,'AddedNode',' ',33.80369716,-118.083625
5685,66,'AddedNode',' ',33.79544558,-118.1032246
5686,66,'AddedNode',' ',33.72486624,-117.9785171
5687,66,'AddedNode',' ',33.65032784,-117.9769341
5688,66,'AddedNode',' ',33.65059175,-117.9774791
5689,66,'AddedNode',' ',33.66478282,-117.9976965
5690,66,'AddedNode',' ',33.66481269,-117.9966718
5691,66,'AddedNode',' ',33.65747942,-117.9964087
5692,66,'AddedNode',' ',33.67259492,-117.9462745
5693,66,'AddedNode',' ',33.70860862,-117.9802711
5694,66,'AddedNode',' ',33.69355065,-118.0150326
5695,66,'AddedNode',' ',33.69394552,-117.9712498
5696,66,'AddedNode',' ',33.68671906,-118.0066425
5697,66,'AddedNode',' ',33.69193717,-118.0150137
5698,66,'AddedNode',' ',33.77850076,-117.8975809
5699,66,'AddedNode',' ',33.80356469,-117.9002894
5700,66,'AddedNode',' ',33.81293845,-117.8739244
5701,66,'AddedNode',' ',33.88032029,-117.8315705
5702,66,'AddedNode',' ',33.89953821,-117.8285679
5703,66,'AddedNode',' ',33.8594885,-117.8833406
5704,66,'AddedNode',' ',33.85409178,-117.8259391
5705,66,'AddedNode',' ',33.86773205,-117.8262046
5706,66,'AddedNode',' ',33.84975676,-117.8419243
5707,66,'AddedNode',' ',33.80929553,-117.8451822
5708,66,'AddedNode',' ',33.8524464,-117.8284383
5709,66,'AddedNode',' ',33.84972747,-117.8359951
5710,66,'AddedNode',' ',33.84775693,-117.834648
5711,66,'AddedNode',' ',33.76729466,-117.8511691
5712,66,'AddedNode',' ',33.77341352,-117.8498291
5713,66,'AddedNode',' ',33.84932152,-117.8417803
5714,66,'AddedNode',' ',33.84564048,-117.8433404
5715,66,'AddedNode',' ',33.85938226,-117.8024224
5716,66,'AddedNode',' ',33.850066,-117.8274028
5717,66,'AddedNode',' ',33.81385647,-117.832546
5718,66,'AddedNode',' ',33.81363567,-117.8334809
5719,66,'AddedNode',' ',33.75269017,-117.8437465
5720,66,'AddedNode',' ',33.80930999,-117.852872
5721,66,'AddedNode',' ',33.79064333,-117.8617295
5722,66,'AddedNode',' ',33.75999555,-117.8359248
5723,66,'AddedNode',' ',33.76729976,-117.8499265
5724,66,'AddedNode',' ',33.76000905,-117.8339314
5725,66,'AddedNode',' ',33.76002761,-117.8436808
5726,66,'AddedNode',' ',33.7528933,-117.8437065
5727,66,'AddedNode',' ',33.71606501,-117.8832905
5728,66,'AddedNode',' ',33.73363214,-117.8452784
5729,66,'AddedNode',' ',33.68719727,-117.8282667
5730,66,'AddedNode',' ',33.85468926,-117.8166132
5731,66,'AddedNode',' ',33.8573399,-117.8178527
5732,66,'AddedNode',' ',33.89947487,-117.8375629
5733,66,'AddedNode',' ',33.78874547,-117.8055842
5734,66,'AddedNode',' ',33.78860615,-117.8026317
5735,66,'AddedNode',' ',33.78951608,-117.8055821
5736,66,'AddedNode',' ',33.7895155,-117.8014352
5737,66,'AddedNode',' ',33.81410142,-117.8219944
5738,66,'AddedNode',' ',33.75950549,-117.8062886
5739,66,'AddedNode',' ',33.73238932,-117.8276631
5740,66,'AddedNode',' ',33.75778379,-117.8025623
5741,66,'AddedNode',' ',33.73454109,-117.8029321
5742,66,'AddedNode',' ',33.73262125,-117.8274159
5743,66,'AddedNode',' ',33.69606926,-117.7619273
5744,66,'AddedNode',' ',33.68638966,-117.7607915
5745,66,'AddedNode',' ',33.6803996,-117.7524695
5746,66,'AddedNode',' ',33.5581,-117.6430205
5747,66,'AddedNode',' ',33.64936589,-117.6879009
5748,66,'AddedNode',' ',33.61713746,-117.705032
5749,66,'AddedNode',' ',33.61640931,-117.7622576
5750,66,'AddedNode',' ',33.57434986,-117.7630653
5751,66,'AddedNode',' ',33.59288108,-117.729836
5752,66,'AddedNode',' ',33.56020113,-117.6547602
5753,66,'AddedNode',' ',33.55761074,-117.6462013
5754,66,'AddedNode',' ',33.62912022,-117.7242364
5755,66,'AddedNode',' ',33.80225786,-117.8617101
5756,66,'AddedNode',' ',33.81253398,-117.8775161
5757,66,'AddedNode',' ',33.66751805,-117.762019
5758,66,'AddedNode',' ',33.66565302,-117.7711635
5759,66,'AddedNode',' ',33.6751203,-117.8363939
5760,66,'AddedNode',' ',33.62575668,-117.8323808
5761,66,'AddedNode',' ',33.63696075,-117.862679
5762,66,'AddedNode',' ',33.6545681,-117.8654051
5763,66,'AddedNode',' ',33.6722232,-117.8483392
5764,66,'AddedNode',' ',33.66047352,-117.8601436
5765,66,'AddedNode',' ',33.60772578,-117.8503984
5766,66,'AddedNode',' ',33.63242819,-117.7968428
5767,66,'AddedNode',' ',33.60983208,-117.8638627
5768,66,'AddedNode',' ',33.57756915,-117.8037575
5769,66,'AddedNode',' ',34.09352102,-117.6981767
5770,66,'AddedNode',' ',34.09972126,-117.6981177
5771,66,'AddedNode',' ',34.09026237,-117.7700268
5772,66,'AddedNode',' ',34.06109122,-117.7955807
5773,66,'AddedNode',' ',34.12179219,-117.7683109
5774,66,'AddedNode',' ',34.1367935,-117.7473658
5775,66,'AddedNode',' ',34.12103983,-117.7941783
5776,66,'AddedNode',' ',34.11747198,-117.8077876
5777,66,'AddedNode',' ',34.1140893,-117.8724492
5778,66,'AddedNode',' ',34.12084384,-117.7332834
5779,66,'AddedNode',' ',34.10665859,-117.6981659
5780,66,'AddedNode',' ',34.07724374,-117.8126833
5781,66,'AddedNode',' ',34.11414965,-117.9078245
5782,66,'AddedNode',' ',34.12528595,-117.9218693
5783,66,'AddedNode',' ',34.11420135,-117.920856
5784,66,'AddedNode',' ',34.05823052,-117.7934297
5785,66,'AddedNode',' ',34.05832744,-117.7913399
5786,66,'AddedNode',' ',34.05849755,-117.7751708
5787,66,'AddedNode',' ',34.005511,-117.8087809
5788,66,'AddedNode',' ',34.04180664,-117.8183178
5789,66,'AddedNode',' ',34.03976542,-117.8213144
5790,66,'AddedNode',' ',34.02250033,-117.8380851
5791,66,'AddedNode',' ',34.01959786,-117.8397468
5792,66,'AddedNode',' ',34.07792037,-117.9075702
5793,66,'AddedNode',' ',34.05007367,-117.9078704
5794,66,'AddedNode',' ',34.09932453,-117.8724251
5795,66,'AddedNode',' ',34.01253031,-117.8442315
5796,66,'AddedNode',' ',34.00508966,-117.8299328
5797,66,'AddedNode',' ',34.00256076,-117.8873655
5798,66,'AddedNode',' ',34.03231915,-117.9161657
5799,66,'AddedNode',' ',34.051139,-117.9078671
5800,66,'AddedNode',' ',34.09294104,-117.8795084
5801,66,'AddedNode',' ',34.09168894,-117.8899718
5802,66,'AddedNode',' ',34.09931334,-117.9033459
5803,66,'AddedNode',' ',34.05738417,-117.9077793
5804,66,'AddedNode',' ',34.05738796,-117.9034505
5805,66,'AddedNode',' ',34.05009013,-117.9081898
5806,66,'AddedNode',' ',34.08916268,-117.9079668
5807,66,'AddedNode',' ',34.09090579,-117.8903159
5808,66,'AddedNode',' ',34.09606994,-117.9078938
5809,66,'AddedNode',' ',34.09615972,-117.9344617
5810,66,'AddedNode',' ',34.09295406,-117.8814684
5811,66,'AddedNode',' ',34.11414603,-117.8816023
5812,66,'AddedNode',' ',34.0301523,-118.025724
5813,66,'AddedNode',' ',34.01051421,-117.9499263
5814,66,'AddedNode',' ',34.01036328,-117.9492921
5815,66,'AddedNode',' ',34.0108605,-117.9513201
5816,66,'AddedNode',' ',34.00939195,-117.9481591
5817,66,'AddedNode',' ',34.00992982,-117.9477265
5818,66,'AddedNode',' ',34.0959812,-117.9252355
5819,66,'AddedNode',' ',34.00924875,-117.9253585
5820,66,'AddedNode',' ',34.09949346,-117.9799455
5821,66,'AddedNode',' ',34.08642412,-117.9270667
5822,66,'AddedNode',' ',34.08649777,-117.9079312
5823,66,'AddedNode',' ',34.08694701,-117.9270903
5824,66,'AddedNode',' ',34.08936149,-117.9253018
5825,66,'AddedNode',' ',34.08948956,-117.926832
5826,66,'AddedNode',' ',34.0899407,-117.93454
5827,66,'AddedNode',' ',34.08292825,-117.9254614
5828,66,'AddedNode',' ',34.09249709,-117.9431255
5829,66,'AddedNode',' ',34.08963795,-117.9342783
5830,66,'AddedNode',' ',34.02187025,-117.969048
5831,66,'AddedNode',' ',34.06071625,-117.9635763
5832,66,'AddedNode',' ',34.06683778,-117.9715667
5833,66,'AddedNode',' ',34.07794868,-117.9973045
5834,66,'AddedNode',' ',34.06660582,-117.9715891
5835,66,'AddedNode',' ',34.05847347,-117.990702
5836,66,'AddedNode',' ',34.02785317,-117.9934487
5837,66,'AddedNode',' ',34.0405517,-117.9768145
5838,66,'AddedNode',' ',34.0367618,-117.9720267
5839,66,'AddedNode',' ',34.05004856,-117.990568
5840,66,'AddedNode',' ',34.06794443,-117.9729991
5841,66,'AddedNode',' ',34.03177345,-117.9776858
5842,66,'AddedNode',' ',34.04576741,-117.9543324
5843,66,'AddedNode',' ',34.04687586,-117.9558278
5844,66,'AddedNode',' ',34.04895766,-117.9590814
5845,66,'AddedNode',' ',34.08286008,-117.9262106
5846,66,'AddedNode',' ',34.11784805,-117.9340321
5847,66,'AddedNode',' ',34.12427928,-117.9339337
5848,66,'AddedNode',' ',34.10686915,-117.9252359
5849,66,'AddedNode',' ',34.03850337,-118.0224761
5850,66,'AddedNode',' ',33.90319758,-118.0464969
5851,66,'AddedNode',' ',33.92847582,-118.005401
5852,66,'AddedNode',' ',33.9095557,-118.0465355
5853,66,'AddedNode',' ',33.90259035,-118.0379658
5854,66,'AddedNode',' ',33.90259228,-118.037737
5855,66,'AddedNode',' ',33.93681368,-118.1298552
5856,66,'AddedNode',' ',33.90219578,-118.1092891
5857,66,'AddedNode',' ',33.90219047,-118.1096583
5858,66,'AddedNode',' ',33.84995136,-118.0458595
5859,66,'AddedNode',' ',33.90261772,-118.0464941
5860,66,'AddedNode',' ',33.91087301,-118.0817281
5861,66,'AddedNode',' ',33.94153199,-118.1386518
5862,66,'AddedNode',' ',33.94054981,-118.1393703
5863,66,'AddedNode',' ',33.87463549,-118.1436414
5864,66,'AddedNode',' ',33.94714087,-118.148864
5865,66,'AddedNode',' ',33.94729543,-118.1170516
5866,66,'AddedNode',' ',33.93579438,-118.0943162
5867,66,'AddedNode',' ',33.93544724,-118.0677859
5868,66,'AddedNode',' ',33.93878599,-118.0610994
5869,66,'AddedNode',' ',33.94157413,-118.048576
5870,66,'AddedNode',' ',33.95889053,-118.1402706
5871,66,'AddedNode',' ',33.96230416,-118.1558782
5872,66,'AddedNode',' ',33.95455025,-118.17751
5873,66,'AddedNode',' ',33.96713872,-118.1997586
5874,66,'AddedNode',' ',33.98123482,-118.1862868
5875,66,'AddedNode',' ',33.99626615,-118.1454694
5876,66,'AddedNode',' ',33.96403746,-118.1947757
5877,66,'AddedNode',' ',33.96645002,-118.1944345
5878,66,'AddedNode',' ',33.90196412,-118.1002895
5879,66,'AddedNode',' ',33.85337488,-118.1001552
5880,66,'AddedNode',' ',33.88018891,-118.0996096
5881,66,'AddedNode',' ',33.90215312,-118.1164665
5882,66,'AddedNode',' ',33.86680213,-118.1176304
5883,66,'AddedNode',' ',33.86674897,-118.1173052
5884,66,'AddedNode',' ',33.8637559,-118.1194884
5885,66,'AddedNode',' ',33.90998419,-118.1109124
5886,66,'AddedNode',' ',33.88213001,-118.0996814
5887,66,'AddedNode',' ',33.85432465,-118.1004111
5888,66,'AddedNode',' ',33.85347401,-118.0993713
5889,66,'AddedNode',' ',33.85319777,-118.0993716
5890,66,'AddedNode',' ',33.85079914,-118.0636331
5891,66,'AddedNode',' ',33.84983418,-118.0638832
5892,66,'AddedNode',' ',33.84621395,-118.0721978
5893,66,'AddedNode',' ',33.88048302,-118.0463108
5894,66,'AddedNode',' ',33.88050253,-118.0472893
5895,66,'AddedNode',' ',33.88027549,-118.090598
5896,66,'AddedNode',' ',33.88031226,-118.072947
5897,66,'AddedNode',' ',33.85008062,-118.0280065
5898,66,'AddedNode',' ',33.88710096,-118.0377027
5899,66,'AddedNode',' ',33.88250603,-118.0291038
5900,66,'AddedNode',' ',33.87145284,-118.0285662
5901,66,'AddedNode',' ',33.93555233,-118.06416
5902,66,'AddedNode',' ',33.93541683,-118.082118
5903,66,'AddedNode',' ',33.90244969,-118.0644098
5904,66,'AddedNode',' ',33.92526834,-118.0641217
5905,66,'AddedNode',' ',33.94824898,-118.0581638
5906,66,'AddedNode',' ',33.92690512,-118.0120856
5907,66,'AddedNode',' ',33.92525983,-118.0245151
5908,66,'AddedNode',' ',33.94032328,-118.0468043
5909,66,'AddedNode',' ',33.94411585,-118.0522303
5910,66,'AddedNode',' ',33.95047641,-118.0458723
5911,66,'AddedNode',' ',33.94944071,-118.0599331
5912,66,'AddedNode',' ',33.95409325,-118.0434544
5913,66,'AddedNode',' ',33.95739267,-118.0712809
5914,66,'AddedNode',' ',33.96204546,-118.0835594
5915,66,'AddedNode',' ',33.93542984,-118.090319
5916,66,'AddedNode',' ',33.94173951,-118.0554831
5917,66,'AddedNode',' ',33.95625612,-118.0465182
5918,66,'AddedNode',' ',33.96463082,-118.0704023
5919,66,'AddedNode',' ',33.96335603,-118.0703449
5920,66,'AddedNode',' ',33.95869582,-118.0661048
5921,66,'AddedNode',' ',33.95454876,-118.0673025
5922,66,'AddedNode',' ',33.96451993,-118.0660176
5923,66,'AddedNode',' ',33.95894805,-118.0505052
5924,66,'AddedNode',' ',34.02093632,-118.1053631
5925,66,'AddedNode',' ',34.02703055,-118.1253215
5926,66,'AddedNode',' ',34.00526559,-118.0716682
5927,66,'AddedNode',' ',34.02342268,-118.0374798
5928,66,'AddedNode',' ',34.00564165,-118.0773435
5929,66,'AddedNode',' ',34.00199629,-118.0784804
5930,66,'AddedNode',' ',34.00503301,-118.067709
5931,66,'AddedNode',' ',33.98981295,-118.0648967
5932,66,'AddedNode',' ',34.02267657,-118.0879207
5933,66,'AddedNode',' ',33.96464546,-118.1784148
5934,66,'AddedNode',' ',33.95481989,-118.1800558
5935,66,'AddedNode',' ',33.96190382,-118.1113387
5936,66,'AddedNode',' ',33.96911795,-118.117814
5937,66,'AddedNode',' ',33.9709992,-118.1160933
5938,66,'AddedNode',' ',33.97251202,-118.1209945
5939,66,'AddedNode',' ',33.99610368,-118.1973786
5940,66,'AddedNode',' ',33.95703702,-118.1864331
5941,66,'AddedNode',' ',33.94461205,-118.1664104
5942,66,'AddedNode',' ',33.97787111,-118.1489679
5943,66,'AddedNode',' ',33.97981576,-118.1682702
5944,66,'AddedNode',' ',33.98001977,-118.1683094
5945,66,'AddedNode',' ',33.97805254,-118.1489875
5946,66,'AddedNode',' ',33.96250271,-118.1787654
5947,66,'AddedNode',' ',33.9792087,-118.1098525
5948,66,'AddedNode',' ',33.99916743,-118.0792754
5949,66,'AddedNode',' ',33.97119499,-118.1051507
5950,66,'AddedNode',' ',33.96172185,-118.1111781
5951,66,'AddedNode',' ',34.00447331,-118.1397344
5952,66,'AddedNode',' ',33.98348839,-118.2086389
5953,66,'AddedNode',' ',33.98461637,-118.2193242
5954,66,'AddedNode',' ',33.98457165,-118.2193321
5955,66,'AddedNode',' ',33.99117107,-118.2303977
5956,66,'AddedNode',' ',33.90186664,-118.125391
5957,66,'AddedNode',' ',33.93411416,-118.1248252
5958,66,'AddedNode',' ',33.91251903,-118.1468865
5959,66,'AddedNode',' ',33.90359942,-118.1515592
5960,66,'AddedNode',' ',33.95710563,-118.2310164
5961,66,'AddedNode',' ',34.02759657,-118.2392222
5962,66,'AddedNode',' ',34.02745999,-118.2389698
5963,66,'AddedNode',' ',34.00403866,-118.2388971
5964,66,'AddedNode',' ',34.03805122,-118.2326159
5965,66,'AddedNode',' ',34.04816669,-118.2324953
5966,66,'AddedNode',' ',33.88025011,-118.1072331
5967,66,'AddedNode',' ',33.89846722,-118.1176317
5968,66,'AddedNode',' ',34.00538215,-118.1281807
5969,66,'AddedNode',' ',34.00793619,-118.1377135
5970,66,'AddedNode',' ',34.01685096,-118.1367226
5971,66,'AddedNode',' ',33.99701393,-118.1449701
5972,66,'AddedNode',' ',33.99377496,-118.1532708
5973,66,'AddedNode',' ',33.9857299,-118.1622497
5974,66,'AddedNode',' ',33.99389134,-118.1533855
5975,66,'AddedNode',' ',34.00012302,-118.1717195
5976,66,'AddedNode',' ',34.00350039,-118.1668266
5977,66,'AddedNode',' ',34.13398351,-117.986441
5978,66,'AddedNode',' ',34.14310769,-118.0095862
5979,66,'AddedNode',' ',34.14306002,-118.0097795
5980,66,'AddedNode',' ',34.13585382,-117.9861708
5981,66,'AddedNode',' ',34.1258706,-117.9731108
5982,66,'AddedNode',' ',34.12235495,-117.9774665
5983,66,'AddedNode',' ',34.11726029,-117.9775471
5984,66,'AddedNode',' ',34.12889668,-117.9880394
5985,66,'AddedNode',' ',34.13210863,-117.9865878
5986,66,'AddedNode',' ',34.14440319,-118.0257913
5987,66,'AddedNode',' ',34.14332989,-118.0251937
5988,66,'AddedNode',' ',34.10835403,-118.0244318
5989,66,'AddedNode',' ',34.11690112,-117.9771463
5990,66,'AddedNode',' ',34.10444703,-117.9798814
5991,66,'AddedNode',' ',34.10448628,-117.9799342
5992,66,'AddedNode',' ',34.11596199,-117.9760255
5993,66,'AddedNode',' ',34.11248879,-117.970198
5994,66,'AddedNode',' ',34.10683918,-117.9343168
5995,66,'AddedNode',' ',34.10722388,-117.9631147
5996,66,'AddedNode',' ',34.10617793,-118.0383773
5997,66,'AddedNode',' ',34.121818,-118.0247982
5998,66,'AddedNode',' ',34.15698035,-118.0543019
5999,66,'AddedNode',' ',34.15695233,-118.0566154
6000,66,'AddedNode',' ',34.16436304,-118.0597757
6001,66,'AddedNode',' ',34.15145942,-118.0870155
6002,66,'AddedNode',' ',34.12164502,-118.0793967
6003,66,'AddedNode',' ',34.12755274,-118.0799439
6004,66,'AddedNode',' ',34.1515072,-118.0870894
6005,66,'AddedNode',' ',34.15596505,-118.0861466
6006,66,'AddedNode',' ',34.15791504,-118.0857626
6007,66,'AddedNode',' ',34.17562913,-118.0931504
6008,66,'AddedNode',' ',34.1600168,-118.0861258
6009,66,'AddedNode',' ',34.15998925,-118.0862265
6010,66,'AddedNode',' ',34.16185463,-118.0858007
6011,66,'AddedNode',' ',34.16954201,-118.0889412
6012,66,'AddedNode',' ',34.0921791,-118.0818165
6013,66,'AddedNode',' ',34.04079704,-118.1087551
6014,66,'AddedNode',' ',34.04095016,-118.1084088
6015,66,'AddedNode',' ',34.09240272,-118.0817216
6016,66,'AddedNode',' ',34.12140541,-118.0804917
6017,66,'AddedNode',' ',34.12164411,-118.038605
6018,66,'AddedNode',' ',34.12437324,-118.0672729
6019,66,'AddedNode',' ',34.09916504,-118.0819397
6020,66,'AddedNode',' ',34.0405153,-118.1079955
6021,66,'AddedNode',' ',34.04980546,-118.0990948
6022,66,'AddedNode',' ',34.05517429,-118.0993796
6023,66,'AddedNode',' ',34.09186795,-118.0826366
6024,66,'AddedNode',' ',34.09172277,-118.0996832
6025,66,'AddedNode',' ',34.08734348,-118.082274
6026,66,'AddedNode',' ',34.07498464,-118.0834325
6027,66,'AddedNode',' ',34.10642347,-118.0817461
6028,66,'AddedNode',' ',34.09188561,-118.0816687
6029,66,'AddedNode',' ',34.09082567,-118.0750242
6030,66,'AddedNode',' ',34.10638693,-118.0383549
6031,66,'AddedNode',' ',34.08214797,-118.0451551
6032,66,'AddedNode',' ',34.0708484,-118.0262861
6033,66,'AddedNode',' ',34.05196764,-118.0487604
6034,66,'AddedNode',' ',34.05187505,-118.0687994
6035,66,'AddedNode',' ',34.08706928,-118.0732265
6036,66,'AddedNode',' ',34.21659619,-118.1585706
6037,66,'AddedNode',' ',34.15882522,-118.1868938
6038,66,'AddedNode',' ',34.12950858,-118.2170794
6039,66,'AddedNode',' ',34.13117439,-118.2018976
6040,66,'AddedNode',' ',34.11304705,-118.1892524
